iid,id,gender,pid,match,age,field,race,from,income,goal,date,career,exphappy,expnum,satis_2,from_upper
146,5,0,159,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,160,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,161,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,162,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,163,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,164,1,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,165,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,166,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,167,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,168,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,169,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,170,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,171,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,172,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
146,5,0,173,0,36,Comparative Literature,2,new york,58802,4,7,Academic/Research,5,,,new york
147,6,0,158,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,159,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,160,1,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,161,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,162,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,163,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,164,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,165,1,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,166,1,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,167,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,168,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,169,1,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,170,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,171,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,172,1,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
147,6,0,173,0,26,Business,4,new york,41831,5,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,4,new york
148,7,0,158,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,159,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,160,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,161,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,162,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,163,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,164,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,165,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,166,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,167,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,168,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,169,1,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,170,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,171,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,172,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
148,7,0,173,0,27,Business,4,new jersey,,5,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,,new jersey
149,8,0,158,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,159,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,160,1,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,161,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,162,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,163,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,164,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,165,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,166,1,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,167,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,168,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,169,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,170,0,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,171,1,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,172,1,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
149,8,0,173,1,28,International Relations,2,minnesota,52186,1,5,Academic/Research,4,,6,minnesota
150,9,0,158,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,159,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,160,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,161,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,162,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,163,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,164,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,165,1,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,166,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,167,1,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,168,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,169,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,170,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,171,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,172,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
150,9,0,173,0,31,History of Religion,2,new york,55080,4,5,Academic/Research,5,,6,new york
151,10,0,158,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,159,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,160,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,161,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,162,1,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,163,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,164,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,165,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,166,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,167,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,168,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,169,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,170,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,171,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,172,0,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
151,10,0,173,1,28,international affairs - economic development,2,california,,3,3,international development work,3,,5,"ottawa, canada"
152,11,0,158,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,159,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,160,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,161,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,162,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,163,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,164,1,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,165,1,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,166,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,167,1,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,168,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,169,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,170,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,171,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,172,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
152,11,0,173,0,27,Political Science,4,NA,,1,4,Academic/Research,5,,4,china
153,12,0,158,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,159,1,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,160,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,161,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,162,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,163,1,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,164,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,165,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,166,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,167,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,168,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,169,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,170,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,171,1,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,172,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
153,12,0,173,0,28,Modern Chinese Literature,4,NA,,2,6,Academic/Research,6,,5,china
154,13,0,158,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,159,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,160,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,161,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,162,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,163,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,164,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,165,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,166,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,167,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,168,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,169,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,170,0,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,171,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,172,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
154,13,0,173,1,27,MBA,2,new york,97857,6,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,,new york
155,14,0,158,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,159,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,160,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,161,1,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,162,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,163,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,164,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,165,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,166,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,167,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,168,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,169,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,170,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,171,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,172,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
155,14,0,173,0,27,business,2,pennsylvania,74624,2,5,nonprofit,3,,6,pennsylvania
156,15,0,158,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,159,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,160,1,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,161,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,162,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,163,1,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,164,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,165,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,166,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,167,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,168,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,169,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,170,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,171,0,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,172,1,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
156,15,0,173,1,30,Business,1,georgia,21590,2,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,8,georgia
157,16,0,158,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,159,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,160,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,161,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,162,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,163,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,164,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,165,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,166,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,167,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,168,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,169,1,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,170,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,171,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,172,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
157,16,0,173,0,28,"Business, marketing",4,ohio,38832,1,6,brand management,4,,2,ohio
158,1,1,142,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,143,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,144,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,145,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,146,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,147,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,148,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,149,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,150,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
158,1,1,151,0,23,physics (astrophysics),2,new york,37248,4,6,Academic/Research,7,,8,new york
